reviewAction,sourcePersonId,sourcePersonName,targetEntityType,targetEntityId,targetDisplayName,type,displayLabel,provenanceCandidate,confidence,evidenceCount,evidenceTypes,sourcePageUrls,referenceNote,publicUse
relationship-context-review,paul-burik-2019,Paul Burik,person,paul-sciria-2010,Paul Sciria,same_class,Shared source page,shared-page-candidate,0.34,1,shared-source-page,https://clevelandinternationalhalloffame.com/induction-class-2010/,Original CIHOF source page mentions both people; review before using as a public connection.,candidate-only
relationship-context-review,paul-burik-2019,Paul Burik,person,dr-dieu-thuc-do-2010,Dr. Dieu Thuc Do,same_class,Shared source page,shared-page-candidate,0.34,1,shared-source-page,https://clevelandinternationalhalloffame.com/induction-class-2010/,Original CIHOF source page mentions both people; review before using as a public connection.,candidate-only
relationship-context-review,paul-burik-2019,Paul Burik,person,lonnie-mccauley-2010,Lonnie McCauley,same_class,Shared source page,shared-page-candidate,0.34,1,shared-source-page,https://clevelandinternationalhalloffame.com/induction-class-2010/,Original CIHOF source page mentions both people; review before using as a public connection.,candidate-only
relationship-context-review,paul-burik-2019,Paul Burik,person,august-pust-2010,August Pust,same_class,Shared source page,shared-page-candidate,0.34,1,shared-source-page,https://clevelandinternationalhalloffame.com/induction-class-2010/,Original CIHOF source page mentions both people; review before using as a public connection.,candidate-only
relationship-context-review,paul-burik-2019,Paul Burik,person,paramjit-singh-2010,Paramjit Singh,same_class,Shared source page,shared-page-candidate,0.34,1,shared-source-page,https://clevelandinternationalhalloffame.com/induction-class-2010/,Original CIHOF source page mentions both people; review before using as a public connection.,candidate-only
relationship-context-review,paul-burik-2019,Paul Burik,person,leo-weidenthal-2010,Leo Weidenthal,same_class,Shared source page,shared-page-candidate,0.34,1,shared-source-page,https://clevelandinternationalhalloffame.com/induction-class-2010/,Original CIHOF source page mentions both people; review before using as a public connection.,candidate-only
relationship-context-review,paul-burik-2019,Paul Burik,person,dick-russ-2015,Dick Russ,same_class,Shared source page,shared-page-candidate,0.34,1,shared-source-page,https://clevelandinternationalhalloffame.com/induction-class-2010/,Original CIHOF source page mentions both people; review before using as a public connection.,candidate-only
relationship-context-review,paul-sciria-2010,Paul Sciria,person,margaret-w-wong-2010,Margaret W. Wong,same_class,Shared source page,shared-page-candidate,0.34,1,shared-source-page,https://clevelandinternationalhalloffame.com/induction-class-2010/,Original CIHOF source page mentions both people; review before using as a public connection.,candidate-only
relationship-context-review,paul-sciria-2010,Paul Sciria,person,dr-dieu-thuc-do-2010,Dr. Dieu Thuc Do,same_class,Shared source page,shared-page-candidate,0.34,1,shared-source-page,https://clevelandinternationalhalloffame.com/induction-class-2010/,Original CIHOF source page mentions both people; review before using as a public connection.,candidate-only
relationship-context-review,paul-sciria-2010,Paul Sciria,person,lonnie-mccauley-2010,Lonnie McCauley,same_class,Shared source page,shared-page-candidate,0.34,1,shared-source-page,https://clevelandinternationalhalloffame.com/induction-class-2010/,Original CIHOF source page mentions both people; review before using as a public connection.,candidate-only
relationship-context-review,paul-sciria-2010,Paul Sciria,person,august-pust-2010,August Pust,same_class,Shared source page,shared-page-candidate,0.34,1,shared-source-page,https://clevelandinternationalhalloffame.com/induction-class-2010/,Original CIHOF source page mentions both people; review before using as a public connection.,candidate-only
relationship-context-review,paul-sciria-2010,Paul Sciria,person,paramjit-singh-2010,Paramjit Singh,same_class,Shared source page,shared-page-candidate,0.34,1,shared-source-page,https://clevelandinternationalhalloffame.com/induction-class-2010/,Original CIHOF source page mentions both people; review before using as a public connection.,candidate-only
relationship-context-review,paul-sciria-2010,Paul Sciria,person,leo-weidenthal-2010,Leo Weidenthal,same_class,Shared source page,shared-page-candidate,0.34,1,shared-source-page,https://clevelandinternationalhalloffame.com/induction-class-2010/,Original CIHOF source page mentions both people; review before using as a public connection.,candidate-only
relationship-context-review,paul-sciria-2010,Paul Sciria,person,dick-russ-2015,Dick Russ,same_class,Shared source page,shared-page-candidate,0.34,1,shared-source-page,https://clevelandinternationalhalloffame.com/induction-class-2010/,Original CIHOF source page mentions both people; review before using as a public connection.,candidate-only
relationship-context-review,pierre-bejjani-2023,Pierre Bejjani,person,ray-pianka-2018,Ray Pianka,same_class,Shared source page,shared-page-candidate,0.34,1,shared-source-page,https://clevelandinternationalhalloffame.com/induction-class-2018/,Original CIHOF source page mentions both people; review before using as a public connection.,candidate-only
relationship-context-review,pierre-bejjani-2023,Pierre Bejjani,person,atul-mehta-2018,Atul Mehta,same_class,Shared source page,shared-page-candidate,0.34,1,shared-source-page,https://clevelandinternationalhalloffame.com/induction-class-2018/,Original CIHOF source page mentions both people; review before using as a public connection.,candidate-only
relationship-context-review,pierre-bejjani-2023,Pierre Bejjani,person,sheila-murphy-crawford-2018,Sheila Murphy Crawford,same_class,Shared source page,shared-page-candidate,0.34,1,shared-source-page,https://clevelandinternationalhalloffame.com/induction-class-2018/,Original CIHOF source page mentions both people; review before using as a public connection.,candidate-only
relationship-context-review,pierre-bejjani-2023,Pierre Bejjani,person,sister-alicia-alvarado-2018,Sister Alicia Alvarado,same_class,Shared source page,shared-page-candidate,0.34,1,shared-source-page,https://clevelandinternationalhalloffame.com/induction-class-2018/,Original CIHOF source page mentions both people; review before using as a public connection.,candidate-only
relationship-context-review,pierre-bejjani-2023,Pierre Bejjani,person,shiv-k-aggarwal-2015,Shiv K. Aggarwal,same_class,Shared source page,shared-page-candidate,0.34,1,shared-source-page,https://clevelandinternationalhalloffame.com/induction-class-2015/,Original CIHOF source page mentions both people; review before using as a public connection.,candidate-only
relationship-context-review,pierre-bejjani-2023,Pierre Bejjani,person,steve-mulloy-2015,Steve Mulloy,same_class,Shared source page,shared-page-candidate,0.34,1,shared-source-page,https://clevelandinternationalhalloffame.com/induction-class-2015/,Original CIHOF source page mentions both people; review before using as a public connection.,candidate-only
relationship-context-review,pierre-bejjani-2023,Pierre Bejjani,person,bishop-anthony-pilla-2015,Bishop Anthony Pilla,same_class,Shared source page,shared-page-candidate,0.34,1,shared-source-page,https://clevelandinternationalhalloffame.com/induction-class-2015/,Original CIHOF source page mentions both people; review before using as a public connection.,candidate-only
relationship-context-review,pierre-bejjani-2023,Pierre Bejjani,person,dick-russ-2015,Dick Russ,same_class,Shared source page,shared-page-candidate,0.34,1,shared-source-page,https://clevelandinternationalhalloffame.com/induction-class-2015/,Original CIHOF source page mentions both people; review before using as a public connection.,candidate-only
relationship-context-review,raj-aggarwal-2025,Raj Aggarwal,person,david-gilbert-2025,David Gilbert,same_class,Shared source page,shared-page-candidate,0.34,1,shared-source-page,https://clevelandinternationalhalloffame.com/2025-induction-ceremony/,Original CIHOF source page mentions both people; review before using as a public connection.,candidate-only
relationship-context-review,raj-aggarwal-2025,Raj Aggarwal,person,beverly-kerecman-2025,Beverly Kerecman,same_class,Shared source page,shared-page-candidate,0.34,1,shared-source-page,https://clevelandinternationalhalloffame.com/2025-induction-ceremony/,Original CIHOF source page mentions both people; review before using as a public connection.,candidate-only
relationship-context-review,ramesh-shah-2020,Ramesh Shah,person,berj-shakarian-2020,Berj Shakarian,same_class,Shared source page,shared-page-candidate,0.34,1,shared-source-page,https://clevelandinternationalhalloffame.com/2020-2022-induction-ceremony/,Original CIHOF source page mentions both people; review before using as a public connection.,candidate-only
relationship-context-review,ramesh-shah-2020,Ramesh Shah,person,alex-machaskee-2010,Alex Machaskee,same_class,Shared source page,shared-page-candidate,0.34,1,shared-source-page,https://clevelandinternationalhalloffame.com/2020-2022-induction-ceremony/,Original CIHOF source page mentions both people; review before using as a public connection.,candidate-only
relationship-context-review,ramesh-shah-2020,Ramesh Shah,person,margaret-w-wong-2010,Margaret W. Wong,same_class,Shared source page,shared-page-candidate,0.34,1,shared-source-page,https://clevelandinternationalhalloffame.com/2020-2022-induction-ceremony/,Original CIHOF source page mentions both people; review before using as a public connection.,candidate-only
relationship-context-review,ramesh-shah-2020,Ramesh Shah,person,aklilu-demessie-2026,Aklilu Demessie,same_class,Shared source page,shared-page-candidate,0.34,1,shared-source-page,https://clevelandinternationalhalloffame.com/2020-2022-induction-ceremony/,Original CIHOF source page mentions both people; review before using as a public connection.,candidate-only
relationship-context-review,richard-a-ganim-2015,Richard A. Ganim,person,steve-mulloy-2015,Steve Mulloy,same_class,Shared source page,shared-page-candidate,0.34,1,shared-source-page,https://clevelandinternationalhalloffame.com/induction-class-2015/,Original CIHOF source page mentions both people; review before using as a public connection.,candidate-only
relationship-context-review,richard-a-ganim-2015,Richard A. Ganim,person,bishop-anthony-pilla-2015,Bishop Anthony Pilla,same_class,Shared source page,shared-page-candidate,0.34,1,shared-source-page,https://clevelandinternationalhalloffame.com/induction-class-2015/,Original CIHOF source page mentions both people; review before using as a public connection.,candidate-only
relationship-context-review,richard-a-ganim-2015,Richard A. Ganim,person,dick-russ-2015,Dick Russ,same_class,Shared source page,shared-page-candidate,0.34,1,shared-source-page,https://clevelandinternationalhalloffame.com/induction-class-2015/,Original CIHOF source page mentions both people; review before using as a public connection.,candidate-only
relationship-context-review,richard-fleischman-2019,Richard Fleischman,person,monte-ahuja-2014,Monte Ahuja,same_class,Shared source page,shared-page-candidate,0.34,1,shared-source-page,https://clevelandinternationalhalloffame.com/induction-class-2014/,Original CIHOF source page mentions both people; review before using as a public connection.,candidate-only
relationship-context-review,richard-fleischman-2019,Richard Fleischman,person,margaret-callander-2014,Margaret Callander,same_class,Shared source page,shared-page-candidate,0.34,1,shared-source-page,https://clevelandinternationalhalloffame.com/induction-class-2014/,Original CIHOF source page mentions both people; review before using as a public connection.,candidate-only
relationship-context-review,richard-fleischman-2019,Richard Fleischman,person,donna-hom-2014,Donna Hom,same_class,Shared source page,shared-page-candidate,0.34,1,shared-source-page,https://clevelandinternationalhalloffame.com/induction-class-2014/,Original CIHOF source page mentions both people; review before using as a public connection.,candidate-only
relationship-context-review,richard-fleischman-2019,Richard Fleischman,person,eugene-bak-2014,Eugene Bak,same_class,Shared source page,shared-page-candidate,0.34,1,shared-source-page,https://clevelandinternationalhalloffame.com/induction-class-2014/,Original CIHOF source page mentions both people; review before using as a public connection.,candidate-only
relationship-context-review,richard-fleischman-2019,Richard Fleischman,person,jim-foster-2014,Jim Foster,same_class,Shared source page,shared-page-candidate,0.34,1,shared-source-page,https://clevelandinternationalhalloffame.com/induction-class-2014/,Original CIHOF source page mentions both people; review before using as a public connection.,candidate-only
relationship-context-review,richard-fleischman-2019,Richard Fleischman,person,thomas-j-scanlon-2014,Thomas J. Scanlon,same_class,Shared source page,shared-page-candidate,0.34,1,shared-source-page,https://clevelandinternationalhalloffame.com/induction-class-2014/,Original CIHOF source page mentions both people; review before using as a public connection.,candidate-only
relationship-context-review,richard-fleischman-2019,Richard Fleischman,person,dick-pogue-2015,Dick Pogue,same_class,Shared source page,shared-page-candidate,0.34,1,shared-source-page,https://clevelandinternationalhalloffame.com/induction-class-2014/,Original CIHOF source page mentions both people; review before using as a public connection.,candidate-only
relationship-context-review,robert-j-haas-2010,Robert J. Haas,person,pat-dowd-2023,Pat Dowd,same_class,Shared source page,shared-page-candidate,0.34,1,shared-source-page,https://clevelandinternationalhalloffame.com/induction-class-2010/,Original CIHOF source page mentions both people; review before using as a public connection.,candidate-only
relationship-context-review,robert-j-haas-2010,Robert J. Haas,person,ingrida-bublys-2019,Ingrida Bublys,same_class,Shared source page,shared-page-candidate,0.34,1,shared-source-page,https://clevelandinternationalhalloffame.com/induction-class-2010/,Original CIHOF source page mentions both people; review before using as a public connection.,candidate-only
relationship-context-review,robert-j-haas-2010,Robert J. Haas,person,paul-burik-2019,Paul Burik,same_class,Shared source page,shared-page-candidate,0.34,1,shared-source-page,https://clevelandinternationalhalloffame.com/induction-class-2010/,Original CIHOF source page mentions both people; review before using as a public connection.,candidate-only
relationship-context-review,robert-j-haas-2010,Robert J. Haas,person,alex-machaskee-2010,Alex Machaskee,same_class,Shared source page,shared-page-candidate,0.34,1,shared-source-page,https://clevelandinternationalhalloffame.com/induction-class-2010/,Original CIHOF source page mentions both people; review before using as a public connection.,candidate-only
relationship-context-review,robert-j-haas-2010,Robert J. Haas,person,irene-morrow-2010,Irene Morrow,same_class,Shared source page,shared-page-candidate,0.34,1,shared-source-page,https://clevelandinternationalhalloffame.com/induction-class-2010/,Original CIHOF source page mentions both people; review before using as a public connection.,candidate-only
relationship-context-review,robert-j-haas-2010,Robert J. Haas,person,mona-alag-2017,Mona Alag,same_class,Shared source page,shared-page-candidate,0.34,1,shared-source-page,https://clevelandinternationalhalloffame.com/induction-class-2010/,Original CIHOF source page mentions both people; review before using as a public connection.,candidate-only
relationship-context-review,robert-j-haas-2010,Robert J. Haas,person,paul-sciria-2010,Paul Sciria,same_class,Shared source page,shared-page-candidate,0.34,1,shared-source-page,https://clevelandinternationalhalloffame.com/induction-class-2010/,Original CIHOF source page mentions both people; review before using as a public connection.,candidate-only
relationship-context-review,robert-j-haas-2010,Robert J. Haas,person,margaret-w-wong-2010,Margaret W. Wong,same_class,Shared source page,shared-page-candidate,0.34,1,shared-source-page,https://clevelandinternationalhalloffame.com/induction-class-2010/,Original CIHOF source page mentions both people; review before using as a public connection.,candidate-only
relationship-context-review,robert-j-haas-2010,Robert J. Haas,person,dr-dieu-thuc-do-2010,Dr. Dieu Thuc Do,same_class,Shared source page,shared-page-candidate,0.34,1,shared-source-page,https://clevelandinternationalhalloffame.com/induction-class-2010/,Original CIHOF source page mentions both people; review before using as a public connection.,candidate-only
relationship-context-review,robert-j-haas-2010,Robert J. Haas,person,lonnie-mccauley-2010,Lonnie McCauley,same_class,Shared source page,shared-page-candidate,0.34,1,shared-source-page,https://clevelandinternationalhalloffame.com/induction-class-2010/,Original CIHOF source page mentions both people; review before using as a public connection.,candidate-only
relationship-context-review,robert-j-haas-2010,Robert J. Haas,person,august-pust-2010,August Pust,same_class,Shared source page,shared-page-candidate,0.34,1,shared-source-page,https://clevelandinternationalhalloffame.com/induction-class-2010/,Original CIHOF source page mentions both people; review before using as a public connection.,candidate-only
relationship-context-review,robert-j-haas-2010,Robert J. Haas,person,paramjit-singh-2010,Paramjit Singh,same_class,Shared source page,shared-page-candidate,0.34,1,shared-source-page,https://clevelandinternationalhalloffame.com/induction-class-2010/,Original CIHOF source page mentions both people; review before using as a public connection.,candidate-only
relationship-context-review,robert-j-haas-2010,Robert J. Haas,person,leo-weidenthal-2010,Leo Weidenthal,same_class,Shared source page,shared-page-candidate,0.34,1,shared-source-page,https://clevelandinternationalhalloffame.com/induction-class-2010/,Original CIHOF source page mentions both people; review before using as a public connection.,candidate-only
relationship-context-review,robert-j-haas-2010,Robert J. Haas,person,dick-russ-2015,Dick Russ,same_class,Shared source page,shared-page-candidate,0.34,1,shared-source-page,https://clevelandinternationalhalloffame.com/induction-class-2010/,Original CIHOF source page mentions both people; review before using as a public connection.,candidate-only
relationship-context-review,shiv-k-aggarwal-2015,Shiv K. Aggarwal,person,richard-a-ganim-2015,Richard A. Ganim,same_class,Shared source page,shared-page-candidate,0.34,1,shared-source-page,https://clevelandinternationalhalloffame.com/induction-class-2015/,Original CIHOF source page mentions both people; review before using as a public connection.,candidate-only
relationship-context-review,shiv-k-aggarwal-2015,Shiv K. Aggarwal,person,steve-mulloy-2015,Steve Mulloy,same_class,Shared source page,shared-page-candidate,0.34,1,shared-source-page,https://clevelandinternationalhalloffame.com/induction-class-2015/,Original CIHOF source page mentions both people; review before using as a public connection.,candidate-only
relationship-context-review,shiv-k-aggarwal-2015,Shiv K. Aggarwal,person,bishop-anthony-pilla-2015,Bishop Anthony Pilla,same_class,Shared source page,shared-page-candidate,0.34,1,shared-source-page,https://clevelandinternationalhalloffame.com/induction-class-2015/,Original CIHOF source page mentions both people; review before using as a public connection.,candidate-only
relationship-context-review,shiv-k-aggarwal-2015,Shiv K. Aggarwal,person,dick-russ-2015,Dick Russ,same_class,Shared source page,shared-page-candidate,0.34,1,shared-source-page,https://clevelandinternationalhalloffame.com/induction-class-2015/,Original CIHOF source page mentions both people; review before using as a public connection.,candidate-only
relationship-context-review,steve-mulloy-2015,Steve Mulloy,person,dick-pogue-2015,Dick Pogue,same_class,Shared source page,shared-page-candidate,0.34,1,shared-source-page,https://clevelandinternationalhalloffame.com/2015/07/cleveland-international-hall-of-fame-at-givecamp/,Original CIHOF source page mentions both people; review before using as a public connection.,candidate-only
relationship-context-review,steve-mulloy-2015,Steve Mulloy,person,honorable-jose-a-villanueva-2015,Honorable José A. Villanueva,same_class,Shared source page,shared-page-candidate,0.34,1,shared-source-page,https://clevelandinternationalhalloffame.com/2015/07/cleveland-international-hall-of-fame-at-givecamp/,Original CIHOF source page mentions both people; review before using as a public connection.,candidate-only
relationship-context-review,sudarshan-sathe-2023,Sudarshan Sathe,person,paul-burik-2019,Paul Burik,same_class,Shared source page,shared-page-candidate,0.34,1,shared-source-page,https://clevelandinternationalhalloffame.com/2020-2022-induction-ceremony/,Original CIHOF source page mentions both people; review before using as a public connection.,candidate-only
relationship-context-review,sudarshan-sathe-2023,Sudarshan Sathe,person,valarie-mccall-2020,Valarie McCall,same_class,Shared source page,shared-page-candidate,0.34,1,shared-source-page,https://clevelandinternationalhalloffame.com/2020-2022-induction-ceremony/,Original CIHOF source page mentions both people; review before using as a public connection.,candidate-only
relationship-context-review,sudarshan-sathe-2023,Sudarshan Sathe,person,joe-valencic-2020,Joe Valencic,same_class,Shared source page,shared-page-candidate,0.34,1,shared-source-page,https://clevelandinternationalhalloffame.com/2020-2022-induction-ceremony/,Original CIHOF source page mentions both people; review before using as a public connection.,candidate-only
relationship-context-review,sudarshan-sathe-2023,Sudarshan Sathe,person,anda-cook-2022,Anda Cook,same_class,Shared source page,shared-page-candidate,0.34,1,shared-source-page,https://clevelandinternationalhalloffame.com/2020-2022-induction-ceremony/,Original CIHOF source page mentions both people; review before using as a public connection.,candidate-only
relationship-context-review,sudarshan-sathe-2023,Sudarshan Sathe,person,carl-robson-2022,Carl Robson,same_class,Shared source page,shared-page-candidate,0.34,1,shared-source-page,https://clevelandinternationalhalloffame.com/2020-2022-induction-ceremony/,Original CIHOF source page mentions both people; review before using as a public connection.,candidate-only
relationship-context-review,sudarshan-sathe-2023,Sudarshan Sathe,person,may-chen-2020,May Chen,same_class,Shared source page,shared-page-candidate,0.34,1,shared-source-page,https://clevelandinternationalhalloffame.com/2020-2022-induction-ceremony/,Original CIHOF source page mentions both people; review before using as a public connection.,candidate-only
relationship-context-review,sudarshan-sathe-2023,Sudarshan Sathe,person,victor-ruiz-2022,Victor Ruiz,same_class,Shared source page,shared-page-candidate,0.34,1,shared-source-page,https://clevelandinternationalhalloffame.com/2020-2022-induction-ceremony/,Original CIHOF source page mentions both people; review before using as a public connection.,candidate-only
relationship-context-review,sudarshan-sathe-2023,Sudarshan Sathe,person,taras-szmagala-2022,Taras Szmagala,same_class,Shared source page,shared-page-candidate,0.34,1,shared-source-page,https://clevelandinternationalhalloffame.com/2020-2022-induction-ceremony/,Original CIHOF source page mentions both people; review before using as a public connection.,candidate-only
relationship-context-review,sudarshan-sathe-2023,Sudarshan Sathe,person,margaret-lynch-2020,Margaret Lynch,same_class,Shared source page,shared-page-candidate,0.34,1,shared-source-page,https://clevelandinternationalhalloffame.com/2020-2022-induction-ceremony/,Original CIHOF source page mentions both people; review before using as a public connection.,candidate-only
relationship-context-review,sudarshan-sathe-2023,Sudarshan Sathe,person,berj-shakarian-2020,Berj Shakarian,same_class,Shared source page,shared-page-candidate,0.34,1,shared-source-page,https://clevelandinternationalhalloffame.com/2020-2022-induction-ceremony/,Original CIHOF source page mentions both people; review before using as a public connection.,candidate-only
relationship-context-review,sudarshan-sathe-2023,Sudarshan Sathe,person,margaret-w-wong-2010,Margaret W. Wong,same_class,Shared source page,shared-page-candidate,0.34,1,shared-source-page,https://clevelandinternationalhalloffame.com/2020-2022-induction-ceremony/,Original CIHOF source page mentions both people; review before using as a public connection.,candidate-only
relationship-context-review,sudarshan-sathe-2023,Sudarshan Sathe,person,aklilu-demessie-2026,Aklilu Demessie,same_class,Shared source page,shared-page-candidate,0.34,1,shared-source-page,https://clevelandinternationalhalloffame.com/2020-2022-induction-ceremony/,Original CIHOF source page mentions both people; review before using as a public connection.,candidate-only
relationship-context-review,sudarshan-sathe-2023,Sudarshan Sathe,person,jim-craciun-2017,Jim Craciun,same_class,Shared source page,shared-page-candidate,0.34,1,shared-source-page,https://clevelandinternationalhalloffame.com/induction-class-2017/,Original CIHOF source page mentions both people; review before using as a public connection.,candidate-only
relationship-context-review,sudarshan-sathe-2023,Sudarshan Sathe,person,wael-khoury-2017,Wael Khoury,same_class,Shared source page,shared-page-candidate,0.34,1,shared-source-page,https://clevelandinternationalhalloffame.com/induction-class-2017/,Original CIHOF source page mentions both people; review before using as a public connection.,candidate-only
relationship-context-review,sudarshan-sathe-2023,Sudarshan Sathe,person,august-pust-2010,August Pust,same_class,Shared source page,shared-page-candidate,0.34,1,shared-source-page,https://clevelandinternationalhalloffame.com/induction-class-2017/,Original CIHOF source page mentions both people; review before using as a public connection.,candidate-only
relationship-context-review,taras-szmagala-2022,Taras Szmagala,person,margaret-lynch-2020,Margaret Lynch,same_class,Shared source page,shared-page-candidate,0.34,1,shared-source-page,https://clevelandinternationalhalloffame.com/2020-2022-induction-ceremony/,Original CIHOF source page mentions both people; review before using as a public connection.,candidate-only
relationship-context-review,taras-szmagala-2022,Taras Szmagala,person,ramesh-shah-2020,Ramesh Shah,same_class,Shared source page,shared-page-candidate,0.34,1,shared-source-page,https://clevelandinternationalhalloffame.com/2020-2022-induction-ceremony/,Original CIHOF source page mentions both people; review before using as a public connection.,candidate-only
relationship-context-review,taras-szmagala-2022,Taras Szmagala,person,berj-shakarian-2020,Berj Shakarian,same_class,Shared source page,shared-page-candidate,0.34,1,shared-source-page,https://clevelandinternationalhalloffame.com/2020-2022-induction-ceremony/,Original CIHOF source page mentions both people; review before using as a public connection.,candidate-only
relationship-context-review,taras-szmagala-2022,Taras Szmagala,person,alex-machaskee-2010,Alex Machaskee,same_class,Shared source page,shared-page-candidate,0.34,1,shared-source-page,https://clevelandinternationalhalloffame.com/2020-2022-induction-ceremony/,Original CIHOF source page mentions both people; review before using as a public connection.,candidate-only
relationship-context-review,taras-szmagala-2022,Taras Szmagala,person,margaret-w-wong-2010,Margaret W. Wong,same_class,Shared source page,shared-page-candidate,0.34,1,shared-source-page,https://clevelandinternationalhalloffame.com/2020-2022-induction-ceremony/,Original CIHOF source page mentions both people; review before using as a public connection.,candidate-only
relationship-context-review,taras-szmagala-2022,Taras Szmagala,person,aklilu-demessie-2026,Aklilu Demessie,same_class,Shared source page,shared-page-candidate,0.34,1,shared-source-page,https://clevelandinternationalhalloffame.com/2020-2022-induction-ceremony/,Original CIHOF source page mentions both people; review before using as a public connection.,candidate-only
relationship-context-review,thomas-j-scanlon-2014,Thomas J. Scanlon,person,dick-pogue-2015,Dick Pogue,same_class,Shared source page,shared-page-candidate,0.34,1,shared-source-page,https://clevelandinternationalhalloffame.com/induction-class-2014/,Original CIHOF source page mentions both people; review before using as a public connection.,candidate-only
relationship-context-review,tony-petkovsek-2011,Tony Petkovsek,person,albert-b-ratner-2011,Albert B. Ratner,same_class,Shared source page,shared-page-candidate,0.34,1,shared-source-page,https://clevelandinternationalhalloffame.com/induction-class-2011/,Original CIHOF source page mentions both people; review before using as a public connection.,candidate-only
relationship-context-review,tony-petkovsek-2011,Tony Petkovsek,person,lucretia-stoica-2011,Lucretia Stoica,same_class,Shared source page,shared-page-candidate,0.34,1,shared-source-page,https://clevelandinternationalhalloffame.com/induction-class-2011/,Original CIHOF source page mentions both people; review before using as a public connection.,candidate-only
relationship-context-review,tony-petkovsek-2011,Tony Petkovsek,person,luis-martinez-2011,Luis Martinez,same_class,Shared source page,shared-page-candidate,0.34,1,shared-source-page,https://clevelandinternationalhalloffame.com/induction-class-2011/,Original CIHOF source page mentions both people; review before using as a public connection.,candidate-only
relationship-context-review,tony-petkovsek-2011,Tony Petkovsek,person,gerald-m-quinn-2011,Gerald M. Quinn,same_class,Shared source page,shared-page-candidate,0.34,1,shared-source-page,https://clevelandinternationalhalloffame.com/induction-class-2011/,Original CIHOF source page mentions both people; review before using as a public connection.,candidate-only
relationship-context-review,tony-petkovsek-2011,Tony Petkovsek,person,giahoa-ryan-2011,Giahoa Ryan,same_class,Shared source page,shared-page-candidate,0.34,1,shared-source-page,https://clevelandinternationalhalloffame.com/induction-class-2011/,Original CIHOF source page mentions both people; review before using as a public connection.,candidate-only
relationship-context-review,tony-petkovsek-2011,Tony Petkovsek,person,ken-kovach-2012,Ken Kovach,same_class,Shared source page,shared-page-candidate,0.34,1,shared-source-page,https://clevelandinternationalhalloffame.com/induction-class-2011/,Original CIHOF source page mentions both people; review before using as a public connection.,candidate-only
relationship-context-review,valarie-mccall-2020,Valarie McCall,person,andy-chakalis-2026,Andy Chakalis,same_class,Shared source page,shared-page-candidate,0.34,1,shared-source-page,https://clevelandinternationalhalloffame.com/2026-class-and-inductions/,Original CIHOF source page mentions both people; review before using as a public connection.,candidate-only
relationship-context-review,valarie-mccall-2020,Valarie McCall,person,andy-fedynsky-2026,Andy Fedynsky,same_class,Shared source page,shared-page-candidate,0.34,1,shared-source-page,https://clevelandinternationalhalloffame.com/2026-class-and-inductions/,Original CIHOF source page mentions both people; review before using as a public connection.,candidate-only
relationship-context-review,valarie-mccall-2020,Valarie McCall,person,catherine-jorgensen-mccutcheon-2026,Catherine Jorgensen McCutcheon,same_class,Shared source page,shared-page-candidate,0.34,1,shared-source-page,https://clevelandinternationalhalloffame.com/2026-class-and-inductions/,Original CIHOF source page mentions both people; review before using as a public connection.,candidate-only
relationship-context-review,valarie-mccall-2020,Valarie McCall,person,lucy-torres-2026,Lucy Torres,same_class,Shared source page,shared-page-candidate,0.34,1,shared-source-page,https://clevelandinternationalhalloffame.com/2026-class-and-inductions/,Original CIHOF source page mentions both people; review before using as a public connection.,candidate-only
relationship-context-review,valarie-mccall-2020,Valarie McCall,person,joe-valencic-2020,Joe Valencic,same_class,Shared source page,shared-page-candidate,0.34,1,shared-source-page,https://clevelandinternationalhalloffame.com/2020-2022-induction-ceremony/,Original CIHOF source page mentions both people; review before using as a public connection.,candidate-only
relationship-context-review,valarie-mccall-2020,Valarie McCall,person,anda-cook-2022,Anda Cook,same_class,Shared source page,shared-page-candidate,0.34,1,shared-source-page,https://clevelandinternationalhalloffame.com/2020-2022-induction-ceremony/,Original CIHOF source page mentions both people; review before using as a public connection.,candidate-only
relationship-context-review,valarie-mccall-2020,Valarie McCall,person,carl-robson-2022,Carl Robson,same_class,Shared source page,shared-page-candidate,0.34,1,shared-source-page,https://clevelandinternationalhalloffame.com/2020-2022-induction-ceremony/,Original CIHOF source page mentions both people; review before using as a public connection.,candidate-only
relationship-context-review,valarie-mccall-2020,Valarie McCall,person,may-chen-2020,May Chen,same_class,Shared source page,shared-page-candidate,0.34,1,shared-source-page,https://clevelandinternationalhalloffame.com/2020-2022-induction-ceremony/,Original CIHOF source page mentions both people; review before using as a public connection.,candidate-only
relationship-context-review,valarie-mccall-2020,Valarie McCall,person,victor-ruiz-2022,Victor Ruiz,same_class,Shared source page,shared-page-candidate,0.34,1,shared-source-page,https://clevelandinternationalhalloffame.com/2020-2022-induction-ceremony/,Original CIHOF source page mentions both people; review before using as a public connection.,candidate-only
relationship-context-review,valarie-mccall-2020,Valarie McCall,person,taras-szmagala-2022,Taras Szmagala,same_class,Shared source page,shared-page-candidate,0.34,1,shared-source-page,https://clevelandinternationalhalloffame.com/2020-2022-induction-ceremony/,Original CIHOF source page mentions both people; review before using as a public connection.,candidate-only
